jj	Sesso	gem	disoccupati	dis1564
2017	F	41	177.87614567	176.81700589
2017	F	42	34.533621352	34.533621352
2017	F	43	4.0095878136	4.0095878136
2017	F	44	18.088133641	18.088133641
2017	F	45	19.289516129	19.241129032
2017	F	46	64.881016385	64.593561188
2017	F	47	75.275486431	74.762314388
2017	F	48	39.678238607	39.531016385
2017	F	49	7.5344982079	7.5344982079
2017	F	50	14.676798515	14.676798515
2017	F	51	560.06518817	554.78266129
2017	F	52	48.525179211	48.525179211
2017	F	53	16.137135177	16.137135177
2017	F	54	43.166500256	42.822414235
2017	F	55	19.762455197	19.762455197
2017	F	56	100.16832437	99.823879928
2017	F	57	38.71781234	38.71781234
2017	F	58	36.437538402	36.437538402
2017	F	59	63.602131336	63.602131336
2017	F	60	47.977784178	47.805741167
2017	F	61	96.626459293	95.51812596
2017	F	62	56.807334869	55.59577573
2017	F	63	22.878398618	22.878398618
2017	F	64	10.807981311	10.807981311
2017	F	65	2.2664490527	2.2664490527
2017	F	66	17.848060676	17.848060676
2017	F	67	44.71531618	44.71531618
2017	F	68	8.5446748592	8.5446748592
2017	F	69	1.8003968254	1.8003968254
2017	F	70	73.126152074	73.126152074
2017	F	71	51.890610599	51.890610599
2017	F	72	92.025339222	91.506522017
2017	F	73	20.466116231	20.466116231
2017	F	74	55.422516641	55.392946749
2017	F	75	14.89749744	14.89749744
2017	F	76	46.922772657	46.164708141
2017	F	77	55.271422171	55.271422171
2017	F	79	22.309779826	22.309779826
2017	F	80	85.757738095	85.757738095
2017	F	81	48.830536354	48.830536354
2017	F	82	46.017473118	46.017473118
2017	F	83	75.535061444	75.535061444
2017	F	84	21.754819508	21.754819508
2017	F	85	62.238248848	62.238248848
2017	F	86	78.948956733	78.900569636
2017	F	87	61.290066564	61.290066564
2017	F	88	21.640917819	21.640917819
2017	F	89	56.649788786	56.649788786
2017	F	91	19.992204301	19.992204301
2017	F	92	48.44969278	48.44969278
2017	F	93	54.282533282	54.282533282
2017	F	94	21.563312852	21.563312852
2017	F	95	22.414765745	22.414765745
2017	F	96	24.943855607	24.943855607
2017	F	97	43.322401434	42.597401434
2017	F	98	43.758397337	43.436175115
2017	F	99	26.099884793	26.099884793
2017	F	100	11.844604455	11.844604455
2017	F	101	52.58578469	52.421895801
2017	F	102	15.150806452	14.736917563
2017	F	103	10.041237839	10.041237839
2017	F	104	45.250019201	45.250019201
2017	F	105	12.983762161	12.983762161
2017	F	106	58.137071173	57.303737839
2017	F	107	28.081163594	27.914496928
2017	F	108	117.7671275	117.7671275
2017	F	109	32.821185356	32.821185356
2017	F	110	45.49155786	45.49155786
2017	F	111	46.272222222	45.803763441
2017	F	112	15.210899898	15.210899898
2017	F	113	30.721262161	30.721262161
2017	F	114	13.893868408	13.893868408
2017	F	115	62.908538146	62.908538146
2017	F	116	27.571652586	27.424430364
2017	F	117	28.354006656	28.354006656
2017	F	118	9.7896953405	9.7896953405
2017	M	1	4.4295634921	4.4295634921
2017	M	2	5.9895801331	5.9895801331
2017	M	3	1.6747311828	1.6747311828
2017	M	4	129.46978367	127.63645033
2017	M	5	4.7273553507	4.7273553507
2017	M	6	47.720730927	46.967236303
2017	M	7	5.7041218638	5.7041218638
2017	M	8	1476.0496096	1440.143062
2017	M	9	3.9928315412	3.9928315412
2017	M	10	14.414618536	14.414618536
2017	M	11	132.48472222	130.72405914
2017	M	12	25.731035586	25.647702253
2017	M	13	134.50016001	133.23689836
2017	M	14	1.5889400922	1.5889400922
2017	M	15	63.603149002	63.603149002
2017	M	16	10.834280594	10.834280594
2017	M	17	39.120494112	39.120494112
2017	M	18	11.592306708	11.267306708
2017	M	19	86.991730671	86.991730671
2017	M	20	7.3423579109	7.3423579109
2017	M	21	13.213722478	13.213722478
2017	M	22	26.532725294	26.452259345
2017	M	23	24.611034306	24.611034306
2017	M	24	8.3868023554	7.3868023554
2017	M	25	4.8805491551	4.8805491551
2017	M	26	18.306541219	18.306541219
2017	M	27	13.218945212	13.218945212
2017	M	28	37.579230671	37.579230671
2017	M	29	43.196217358	42.637884025
2017	M	30	10.798623912	10.798623912
2017	M	31	42.490969022	42.490969022
2017	M	32	8.2854070661	7.3660522273
2017	M	33	11.718887609	11.718887609
2017	M	34	15.284107783	15.111706349
2017	M	35	10.226024066	10.226024066
2017	M	36	4.9276305684	4.8523617512
2017	M	37	31.595724526	30.082373272
2017	M	38	48.931656426	46.693842806
2017	M	39	15.644418843	15.394418843
2017	M	40	163.68497824	159.6937084
2017	M	41	82.533672555	81.595500512
2017	M	42	19.575889657	19.492556324
2017	M	43	0.3333333333	0.3333333333
2017	M	44	4.8771889401	4.8771889401
2017	M	45	6.8759344598	6.8759344598
2017	M	46	44.676664107	44.25999744
2017	M	47	36.395090886	36.395090886
2017	M	48	20.909184588	20.909184588
2017	M	49	6.4195916539	6.4195916539
2017	M	50	6.7056451613	6.3084229391
2017	M	51	486.68312852	477.8500448
2017	M	52	19.632981311	19.632981311
2017	M	53	7.6888248848	7.6888248848
2017	M	54	13.223579109	13.223579109
2017	M	55	13.317383513	12.720609319
2017	M	56	47.348483103	47.098483103
2017	M	57	15.501606503	13.627950589
2017	M	58	24.524622376	24.524622376
2017	M	59	32.287455197	30.886917563
2017	M	60	25.809152586	24.687199181
2017	M	61	67.586315924	66.372785458
2017	M	62	21.71344086	21.71344086
2017	M	63	4.8368727599	4.8368727599
2017	M	64	6.4327124936	6.4327124936
2017	M	65	3.813812084	3.2385432668
2017	M	66	7.0236111111	7.0236111111
2017	M	67	20.134357399	20.134357399
2017	M	68	4.217921147	4.092921147
2017	M	69	0.9017409114	0.9017409114
2017	M	70	11.74422043	11.74422043
2017	M	71	23.499916795	23.499916795
2017	M	72	43.208518945	42.447407834
2017	M	73	20.436290323	20.436290323
2017	M	74	13.878635433	13.564388121
2017	M	75	4.2806387609	4.2806387609
2017	M	76	48.493554788	47.451888121
2017	M	77	39.16421531	39.16421531
2017	M	79	11.257078853	11.257078853
2017	M	80	36.900492832	36.569937276
2017	M	81	20.886143113	20.877988991
2017	M	82	17.350326421	15.988140041
2017	M	83	56.463684076	56.449795187
2017	M	84	3.7371159754	3.7371159754
2017	M	85	24.966442652	24.966442652
2017	M	86	42.763568868	42.104966718
2017	M	87	29.906073989	29.906073989
2017	M	88	4.5068100358	4.5068100358
2017	M	89	24.673739119	24.673739119
2017	M	91	8.3657130056	8.3657130056
2017	M	92	30.353334613	30.353334613
2017	M	93	37.031810036	36.894802867
2017	M	94	12.697145417	12.697145417
2017	M	95	18.678539427	18.517249104
2017	M	96	4.09125064	4.09125064
2017	M	97	22.640834613	22.474167947
2017	M	98	14.478469022	14.478469022
2017	M	99	18.653680236	18.653680236
2017	M	100	5.6411290323	5.6411290323
2017	M	101	22.187743216	21.940520993
2017	M	102	6.3806899642	6.3806899642
2017	M	103	8.0929339478	8.0929339478
2017	M	104	14.272702253	13.93936892
2017	M	105	8.7812083973	8.7812083973
2017	M	106	26.301152074	26.140040963
2017	M	107	25.032667691	25.032667691
2017	M	108	26.353187404	26.148886329
2017	M	109	10.64874552	10.64874552
2017	M	110	15.680427547	15.680427547
2017	M	111	22.021524578	22.021524578
2017	M	112	3.2447836662	3.2447836662
2017	M	113	16.474001536	16.474001536
2017	M	114	1.4828084997	1.4828084997
2017	M	115	46.881541219	45.770430108
2017	M	116	11.469854071	11.469854071
2017	M	117	7.5022593446	7.3050371224
2017	M	118	3.1041026626	2.9263248848
2018	F	1	18.27891065	17.942799539
2018	F	2	15.414394521	15.368695597
2018	F	3	8.8368855607	8.7535522273
2018	F	4	210.27400154	205.67140937
2018	F	5	10.39514849	10.39514849
2018	F	6	109.64724142	108.55485791
2018	F	7	19.357123656	19.357123656
2018	F	8	1550.4418907	1518.2526754
2018	F	9	12.623707117	12.623707117
2018	F	10	22.103622632	22.103622632
2018	F	11	242.48092678	238.67405274
2018	F	12	31.384107783	30.988946493
2018	F	13	212.25106247	210.69398361
2018	F	14	6.8874551971	6.8874551971
2018	F	15	144.90348182	144.22848182
2018	F	16	30.493874808	29.990021761
2018	F	17	93.256259601	91.589592934
2018	F	18	28.376081669	28.376081669
2018	F	19	123.5000448	123.5000448
2018	F	20	16.12108935	15.62108935
2018	F	21	41.407309268	41.051395289
2018	F	22	55.012327189	54.726843318
2018	F	23	56.877150538	55.74937276
2018	F	24	21.163210445	21.163210445
2018	F	25	8.3291026626	8.3291026626
2018	F	26	49.4734383	49.4734383
2018	F	27	45.240130568	44.947747056
2018	F	28	70.830414747	70.16374808
2018	F	29	70.321780594	69.405113927
2018	F	30	42.404928315	42.404928315
2018	F	31	59.995359703	59.782994112
2018	F	32	10.786072709	10.786072709
2018	F	33	28.106662826	27.419207629
2018	F	34	46.254409882	45.959248592
2018	F	35	22.881310804	22.881310804
2018	F	36	12.813914491	12.813914491
2018	F	37	66.179326677	65.886315924
2018	F	38	83.20531874	82.488652074
2018	F	39	33.145180492	33.145180492
2018	F	40	258.99114823	256.53172683
2018	F	41	173.65219534	171.44862391
2018	F	42	43.266039427	43.266039427
2018	F	43	3.467562724	3.467562724
2018	F	44	25.882398874	25.882398874
2018	F	45	17.934671019	17.754563492
2018	F	46	100.3234191	100.3234191
2018	F	47	89.573316692	88.286040707
2018	F	48	44.753020993	44.336354327
2018	F	49	9.4033794163	9.4033794163
2018	F	50	21.471415771	21.326971326
2018	F	51	598.85352023	584.28768561
2018	F	52	48.672567844	47.77203021
2018	F	53	20.410509473	20.410509473
2018	F	54	55.340508193	54.673841526
2018	F	55	20.408038914	20.408038914
2018	F	56	98.051446493	97.556822837
2018	F	57	36.88234127	36.685912698
2018	F	58	47.216935484	47.216935484
2018	F	59	63.842703533	63.842703533
2018	F	60	50.808845366	50.357053251
2018	F	61	114.1781042	114.0141257
2018	F	62	65.005401946	63.503968254
2018	F	63	22.293798003	22.293798003
2018	F	64	13.679096262	13.679096262
2018	F	65	3.4743535586	3.4743535586
2018	F	66	20.720743728	20.720743728
2018	F	67	45.953456221	45.405069124
2018	F	68	8.7532066052	8.7532066052
2018	F	69	1.5974014337	1.5974014337
2018	F	70	78.230734767	77.258512545
2018	F	71	62.334728623	62.334728623
2018	F	72	96.750428827	96.145590118
2018	F	73	21.492908346	21.492908346
2018	F	74	55.655427547	55.471198157
2018	F	75	18.112692012	18.112692012
2018	F	76	49.052169739	46.911488735
2018	F	77	64.548009473	63.964676139
2018	F	79	33.616378648	33.616378648
2018	F	80	89.023393497	88.933339734
2018	F	81	55.361981567	55.361981567
2018	F	82	52.567837942	51.935042243
2018	F	83	77.941148233	77.788370456
2018	F	84	17.1093766	17.1093766
2018	F	85	60.310285458	60.269962878
2018	F	86	81.230702765	81.230702765
2018	F	87	64.711968766	64.711968766
2018	F	88	26.313396057	26.313396057
2018	F	89	58.578494624	57.738620072
2018	F	91	17.252278546	17.135611879
2018	F	92	55.971370968	55.661603943
2018	F	93	60.375915259	60.08828085
2018	F	94	25.90016001	25.755715566
2018	F	95	26.233102919	26.233102919
2018	F	96	25.597311828	24.907437276
2018	F	97	41.953897849	41.078897849
2018	F	98	52.536661546	51.614618536
2018	F	99	27.81843958	27.81843958
2018	F	100	12.53406298	12.53406298
2018	F	101	53.36031746	52.954761905
2018	F	102	12.482827701	12.482827701
2018	F	103	19.484139785	19.484139785
2018	F	104	45.71015105	45.71015105
2018	F	105	11.728667435	11.252592166
2018	F	106	68.628942652	68.628942652
2018	F	107	28.214599334	27.843631592
2018	F	108	129.10718126	128.93379416
2018	F	109	39.238805684	38.538268049
2018	F	110	47.289100102	47.289100102
2018	F	111	48.413709677	47.934229391
2018	F	112	16.042473118	16.042473118
2018	F	113	32.940649002	32.940649002
2018	F	114	13.413018433	12.996351767
2018	F	115	65.867300307	65.266941884
2018	F	116	31.729608295	31.202726575
2018	F	117	33.749603175	33.749603175
2018	F	118	7.5632616487	7.5632616487
2018	M	1	3.5171146953	3.5171146953
2018	M	2	6.7017153098	6.7017153098
2018	M	3	2.0943676395	2.0943676395
2018	M	4	102.49735023	101.28758321
2018	M	5	3.70609319	3.70609319
2018	M	6	49.310202253	47.907693292
2018	M	7	10.915348182	10.915348182
2018	M	8	1379.184735	1338.7240015
2018	M	9	4.4353046595	4.4353046595
2018	M	10	16.855254736	16.855254736
2018	M	11	157.67959549	155.65602919
2018	M	12	22.995340502	21.995340502
2018	M	13	143.87844342	141.7703405
2018	M	14	2.9340821813	2.7674155146
2018	M	15	59.893234767	59.893234767
2018	M	16	14.809581413	14.809581413
2018	M	17	45.961943164	45.961943164
2018	M	18	11.235067844	11.235067844
2018	M	19	87.267991551	87.267991551
2018	M	20	8.6902777778	8.6902777778
2018	M	21	13.708416539	13.708416539
2018	M	22	25.835381464	25.493714798
2018	M	23	29.012538402	29.012538402
2018	M	24	9.7308627752	9.0641961086
2018	M	25	6.7858934972	6.7858934972
2018	M	26	18.816756272	18.816756272
2018	M	27	28.671959805	28.671959805
2018	M	28	32.343541987	32.343541987
2018	M	29	48.62640809	47.483550947
2018	M	30	11.236866359	11.236866359
2018	M	31	37.003289811	36.602752176
2018	M	32	10.899199949	10.899199949
2018	M	33	12.252457757	12.252457757
2018	M	34	22.524417563	22.524417563
2018	M	35	9.39390681	9.39390681
2018	M	36	8.2670250896	7.3818996416
2018	M	37	31.341583461	30.674916795
2018	M	38	44.264196109	43.299142345
2018	M	39	16.202374552	16.202374552
2018	M	40	154.86779314	152.47761137
2018	M	41	89.191890681	88.21061828
2018	M	42	24.149513569	23.149513569
2018	M	43	0.5488095238	0.5488095238
2018	M	44	6.8996415771	6.8996415771
2018	M	45	6.8582629288	6.8582629288
2018	M	46	66.095142089	65.928475422
2018	M	47	36.99125064	36.811143113
2018	M	48	22.226734511	22.071178955
2018	M	49	10.758813364	10.758813364
2018	M	50	10.075985663	8.6230286738
2018	M	51	495.3578341	479.33077317
2018	M	52	20.829505888	20.829505888
2018	M	53	9.1359639017	8.7569316436
2018	M	54	16.284786226	16.284786226
2018	M	55	10.408506144	10.408506144
2018	M	56	49.674257552	48.665924219
2018	M	57	17.783634153	16.778257808
2018	M	58	28.314541731	28.314541731
2018	M	59	28.625064004	27.625064004
2018	M	60	36.919175627	36.639605735
2018	M	61	68.294297235	66.766647465
2018	M	62	25.069425243	25.069425243
2018	M	63	6.3990591398	6.3990591398
2018	M	64	6.1678379416	6.1678379416
2018	M	65	2.3019905274	2.3019905274
2018	M	66	6.7998207885	6.7998207885
2018	M	67	25.654717102	25.654717102
2018	M	68	6.4285842294	6.4285842294
2018	M	69	0.9747311828	0.9747311828
2018	M	70	14.943497184	14.215719406
2018	M	71	26.771947005	26.771947005
2018	M	72	46.321281362	45.321281362
2018	M	73	15.528827445	15.528827445
2018	M	74	21.269265233	21.124820789
2018	M	75	4.4355286738	4.4355286738
2018	M	76	43.280190732	43.280190732
2018	M	77	48.432738095	48.432738095
2018	M	79	13.165322581	13.165322581
2018	M	80	41.88515105	41.26687148
2018	M	81	19.344252432	19.299807988
2018	M	82	18.193170763	16.670948541
2018	M	83	55.48563108	54.520577317
2018	M	84	5.179390681	4.7627240143
2018	M	85	24.186904762	23.666922683
2018	M	86	36.513517665	36.385541475
2018	M	87	29.215328981	29.059773425
2018	M	88	5.5525985663	5.5525985663
2018	M	89	28.638415259	28.638415259
2018	M	91	9.6806707629	9.6806707629
2018	M	92	33.375403226	33.375403226
2018	M	93	45.466020225	45.020500512
2018	M	94	17.239554531	17.239554531
2018	M	95	20.706438812	19.667460317
2018	M	96	3.6159818228	3.6159818228
2018	M	97	23.235714286	23.235714286
2018	M	98	12.843036354	12.843036354
2018	M	99	8.3998975934	8.3998975934
2018	M	100	9.7559139785	9.7559139785
2018	M	101	25.046012545	24.209991039
2018	M	102	8.8271505376	8.8271505376
2018	M	103	15.987711214	15.440488991
2018	M	104	15.23405658	12.817389913
2018	M	105	7.1933627752	7.1933627752
2018	M	106	32.489119304	31.79297235
2018	M	107	20.023867127	20.023867127
2018	M	108	42.34453405	41.916129032
2018	M	109	11.426523297	11.301523297
2018	M	110	18.65359063	18.65359063
2018	M	111	22.206355607	22.206355607
2018	M	112	4.9705837174	4.9705837174
2018	M	113	18.504806708	17.713140041
2018	M	114	4.5961469534	4.5961469534
2018	M	115	42.574014337	41.797132616
2018	M	116	11.177873784	11.177873784
2018	M	117	9.2590885817	9.2590885817
2018	M	118	1.9888888889	1.6639784946
2019	F	1	20.873073477	20.873073477
2019	F	2	13.380241935	12.847983871
2019	F	3	5.2738351254	4.9028673835
2019	F	4	193.28841526	186.94397081
2019	F	5	9.3839989759	9.3839989759
2019	F	6	122.0094342	118.68981055
2019	F	7	17.122644649	16.680977983
2019	F	8	1737.3397273	1678.4966974
2019	F	9	13.827112135	13.827112135
2019	F	10	23.252598566	23.12078853
2019	F	11	272.20952381	265.83954813
2019	F	12	29.50858935	28.50858935
2019	F	13	224.36862519	217.43715438
2019	F	14	5.0655977983	5.0655977983
2019	F	15	159.43217486	156.38316052
2019	F	16	30.084754224	28.942549923
2019	F	17	108.85579237	105.77245904
2019	F	18	31.419105223	31.419105223
2019	F	19	144.53196365	143.62640809
2019	F	20	17.086623144	16.856067588
2019	F	21	41.566218638	41.353315412
2019	F	22	55.210906298	54.62452637
2019	F	23	64.79311956	63.00172171
2019	F	24	21.862333589	21.450953661
2019	F	25	9.7062596006	9.4341589862
2019	F	26	45.035291859	45.035291859
2019	F	27	54.58030594	54.441417051
2019	F	28	81.540252176	80.540252176
2019	F	29	75.839496928	74.425518433
2019	F	30	46.269297235	46.269297235
2019	F	31	73.198700717	71.852553763
2019	F	32	11.569783666	10.736450333
2019	F	33	33.56671147	33.542517921
2019	F	34	48.95375064	47.458141321
2019	F	35	21.690514593	21.690514593
2019	F	36	13.098579109	12.943023554
2019	F	37	77.71139913	77.71139913
2019	F	38	82.222478239	81.170238095
2019	F	39	37.73936892	37.73936892
2019	F	40	274.62616487	270.75519713
2019	F	41	188.61552739	187.11319764
2019	F	42	46.420545315	46.420545315
2019	F	43	4.7231182796	4.7231182796
2019	F	44	29.165194572	29.165194572
2019	F	45	20.286571941	20.286571941
2019	F	46	91.038792883	90.565674603
2019	F	47	87.29593574	85.146921403
2019	F	48	49.925723246	48.151529698
2019	F	49	9.3861431132	9.3861431132
2019	F	50	27.721588582	26.571050947
2019	F	51	636.59073221	621.3375
2019	F	52	55.437403994	53.894393241
2019	F	53	17.544463646	17.544463646
2019	F	54	59.567601126	57.76921403
2019	F	55	21.375326421	21.375326421
2019	F	56	103.31847158	102.528149
2019	F	57	51.083160522	50.908429339
2019	F	58	49.705811572	49.289144905
2019	F	59	72.35859575	72.299455965
2019	F	60	61.192895545	59.758819764
2019	F	61	128.45093446	127.52835381
2019	F	62	68.074622376	66.132130056
2019	F	63	23.485887097	23.373790323
2019	F	64	16.92906426	16.060605479
2019	F	65	2.3644265233	2.3644265233
2019	F	66	23.751536098	23.751536098
2019	F	67	56.333653354	56.166986687
2019	F	68	8.4098054275	8.0926011265
2019	F	69	2.4818100358	2.4818100358
2019	F	70	67.089823349	66.26609063
2019	F	71	62.904896313	62.904896313
2019	F	72	108.66303763	108.43212366
2019	F	73	25.46202637	25.46202637
2019	F	74	60.093919611	59.391052227
2019	F	75	19.615866615	19.615866615
2019	F	76	59.711213518	57.346070148
2019	F	77	72.205145929	70.755683564
2019	F	79	33.768093958	33.768093958
2019	F	80	89.425998464	89.206368408
2019	F	81	54.884421403	54.306643625
2019	F	82	56.120090886	55.25046723
2019	F	83	90.190616999	88.743394777
2019	F	84	20.295046083	20.295046083
2019	F	85	63.573195084	63.333051715
2019	F	86	81.952016129	81.37594086
2019	F	87	72.67077573	72.67077573
2019	F	88	25.284831029	25.284831029
2019	F	89	62.024737583	61.201260881
2019	F	91	22.155811572	20.799718382
2019	F	92	61.773969534	60.524865591
2019	F	93	76.854121864	76.153046595
2019	F	94	27.130773169	26.747439836
2019	F	95	30.341756272	30.341756272
2019	F	96	22.57266385	21.691007424
2019	F	97	42.265124168	41.861898361
2019	F	98	55.559338198	54.254947517
2019	F	99	32.624423963	32.624423963
2019	F	100	20.0687468	20.0687468
2019	F	101	49.560099846	49.030171531
2019	F	102	13.529249872	13.187583205
2019	F	103	19.23641193	19.23641193
2019	F	104	47.806349206	47.615488991
2019	F	105	14.340130568	14.248732719
2019	F	106	73.193017153	72.953232207
2019	F	107	30.757827701	29.892236303
2019	F	108	132.5688172	131.77284946
2019	F	109	43.789669739	42.425601639
2019	F	110	50.31890041	50.193004352
2019	F	111	48.594610855	47.729109063
2019	F	112	11.596031746	11.596031746
2019	F	113	38.424142345	38.424142345
2019	F	114	13.480811572	12.480811572
2019	F	115	77.346614183	76.919194828
2019	F	116	38.846806196	38.846806196
2019	F	117	38.792767537	38.792767537
2019	F	118	7.2548387097	7.2548387097
2019	M	1	1.8117575525	1.8117575525
2019	M	2	5.6956349206	5.6956349206
2019	M	3	3.025	3.025
2019	M	4	118.27151818	114.55377624
2019	M	5	6.6875256016	6.6875256016
2019	M	6	52.693618792	51.515841014
2019	M	7	12.092985151	12.092985151
2019	M	8	1452.811796	1414.5302419
2019	M	9	5.5321684588	5.5321684588
2019	M	10	22.782686892	22.782686892
2019	M	11	177.50099206	174.79588454
2019	M	12	25.495257296	24.495257296
2019	M	13	158.99352279	155.30615719
2019	M	14	2.0305875576	1.8343509985
2019	M	15	63.003206605	63.003206605
2019	M	16	14.193324373	14.193324373
2019	M	17	47.100364823	47.100364823
2019	M	18	13.830542755	13.489144905
2019	M	19	110.7172171	110.11193036
2019	M	20	8.1611111111	8.1611111111
2019	M	21	13.089106503	12.78265489
2019	M	22	28.98405658	28.298572709
2019	M	23	24.421729391	24.421729391
2019	M	24	11.860138249	11.860138249
2019	M	25	8.6391001024	8.0557667691
2019	M	26	20.87391193	20.688428059
2019	M	27	33.675185612	33.675185612
2019	M	28	41.553181004	41.553181004
2019	M	29	39.573201485	39.474987199
2019	M	30	10.384959037	10.384959037
2019	M	31	33.487762417	32.901740911
2019	M	32	16.519303635	16.519303635
2019	M	33	15.840725806	15.840725806
2019	M	34	21.392044291	21.392044291
2019	M	35	9.6370647721	9.376312084
2019	M	36	11.766756272	11.766756272
2019	M	37	30.266065028	30.266065028
2019	M	38	44.782712494	44.782712494
2019	M	39	16.54671659	16.54671659
2019	M	40	160.58828085	159.17699053
2019	M	41	91.342895545	90.310951101
2019	M	42	22.981579621	21.702278546
2019	M	44	5.9345878136	5.9345878136
2019	M	45	7.40265617	7.40265617
2019	M	46	67.401376088	66.929153866
2019	M	47	39.559338198	38.766596262
2019	M	48	24.10032002	23.683653354
2019	M	49	7.9337173579	7.9337173579
2019	M	50	9.2829173067	7.2829173067
2019	M	51	551.56369688	540.4922043
2019	M	52	20.996972606	20.996972606
2019	M	53	9.4518561188	9.4518561188
2019	M	54	21.946038146	21.946038146
2019	M	55	10.264784946	10.264784946
2019	M	56	53.860893497	53.025499232
2019	M	57	14.166436252	13.871991807
2019	M	58	28.684575013	28.684575013
2019	M	59	31.28485023	30.865405786
2019	M	60	30.385611879	30.227009729
2019	M	61	74.31577701	73.087282386
2019	M	62	24.050844854	24.050844854
2019	M	63	8.5177355351	8.5177355351
2019	M	64	5.7866039427	5.7866039427
2019	M	65	2.4579621096	2.4579621096
2019	M	66	11.102150538	11.102150538
2019	M	67	28.258211726	27.924878392
2019	M	68	6.1630824373	6.1630824373
2019	M	69	1.104390681	1.104390681
2019	M	70	21.792620328	21.480792371
2019	M	71	30.58374936	30.58374936
2019	M	72	51.903673835	50.369623656
2019	M	73	17.302720174	17.302720174
2019	M	74	30.444188428	29.444188428
2019	M	75	6.5638568868	6.5638568868
2019	M	76	43.110355863	43.110355863
2019	M	77	48.430139529	48.430139529
2019	M	79	19.325883257	19.325883257
2019	M	80	44.738178443	44.738178443
2019	M	81	21.565034562	21.565034562
2019	M	82	19.036699949	18.456054788
2019	M	83	58.947919867	58.225697645
2019	M	84	4.6342101895	3.6342101895
2019	M	85	27.28359575	26.713703277
2019	M	86	40.617844342	40.201177675
2019	M	87	34.029787506	33.167242704
2019	M	88	7.6818420379	7.6818420379
2019	M	89	35.046460573	35.046460573
2019	M	91	10.300460829	10.300460829
2019	M	92	36.627707373	36.43639913
2019	M	93	42.554697901	42.030011521
2019	M	94	15.576190476	15.576190476
2019	M	95	22.668202765	22.22859703
2019	M	96	4.1505376344	4.1505376344
2019	M	97	28.423847926	28.423847926
2019	M	98	16.96827957	15.917204301
2019	M	99	8.9988927291	8.9988927291
2019	M	100	11.250070405	11.116737071
2019	M	101	29.22766257	28.826766513
2019	M	102	10.134709421	10.134709421
2019	M	103	12.647727855	12.386616743
2019	M	104	17.68375576	15.28187404
2019	M	105	11.801472094	11.801472094
2019	M	106	35.848559908	35.049903994
2019	M	107	17.490021761	17.490021761
2019	M	108	53.190136969	52.68171403
2019	M	109	16.221703789	15.221703789
2019	M	110	17.91297363	17.91297363
2019	M	111	20.458141321	20.275345622
2019	M	112	3.4467741935	3.4467741935
2019	M	113	20.243766001	18.499321557
2019	M	114	7.4992831541	7.4992831541
2019	M	115	44.450524834	44.450524834
2019	M	116	12.773547107	12.773547107
2019	M	117	11.687941628	11.402995392
2019	M	118	2.7200716846	2.7200716846
2020	F	1	28.193464961	27.132443456
2020	F	2	17.341981832	17.341981832
2020	F	3	9.2276572735	8.5867383513
2020	F	4	263.81249228	254.5525275
2020	F	5	18.055376344	18.055376344
2020	F	6	159.14390372	153.98843777
2020	F	7	23.008663948	23.008663948
2020	F	8	2006.0871956	1932.1758961
2020	F	9	20.464469781	20.464469781
2020	F	10	34.202715981	33.570532073
2020	F	11	378.88853974	371.21104313
2020	F	12	37.107613398	36.354925226
2020	F	13	335.6591954	329.41053949
2020	F	14	8.3895006798	8.3895006798
2020	F	15	202.17609381	200.40303733
2020	F	16	45.920127302	45.253460635
2020	F	17	155.4378198	152.98737177
2020	F	18	46.183370412	46.108370412
2020	F	19	210.4517056	207.87912495
2020	F	20	31.595312693	30.813054629
2020	F	21	54.176152515	54.07059696
2020	F	22	80.010857743	79.406646274
2020	F	23	78.434470399	75.02604746
2020	F	24	30.686460264	30.124632308
2020	F	25	9.9121616611	9.9121616611
2020	F	26	57.612208009	56.821885428
2020	F	27	72.137470646	72.137470646
2020	F	28	107.5901959	106.0901959
2020	F	29	83.395433197	83.013712767
2020	F	30	60.428136201	60.428136201
2020	F	31	103.9526789	101.2525893
2020	F	32	18.024477815	16.911933012
2020	F	33	38.218637993	37.635304659
2020	F	34	75.865143369	73.90294463
2020	F	35	35.576523297	35.468996416
2020	F	36	15.833354962	15.333354962
2020	F	37	99.825574713	99.825574713
2020	F	38	125.43705661	122.20153875
2020	F	39	61.788295637	61.704962304
2020	F	40	309.5990267	304.02913422
2020	F	41	304.54581016	300.55899456
2020	F	42	62.237445928	62.151334816
2020	F	43	6.2744685453	6.2744685453
2020	F	44	33.77080089	33.77080089
2020	F	45	25.116638858	25.116638858
2020	F	46	109.9795977	109.70271598
2020	F	47	123.93997652	118.95879372
2020	F	48	82.404233099	80.904233099
2020	F	49	15.619716352	15.619716352
2020	F	50	37.221069707	36.221069707
2020	F	51	997.45362749	976.22057224
2020	F	52	76.608855518	75.017816092
2020	F	53	19.286175998	19.286175998
2020	F	54	85.30567297	84.014991966
2020	F	55	28.236750711	28.236750711
2020	F	56	164.44965085	164.12751823
2020	F	57	64.974947473	64.483639229
2020	F	58	63.592049808	63.491475096
2020	F	59	118.36999444	118.2866611
2020	F	60	89.558314794	88.128207267
2020	F	61	181.07961006	177.09824805
2020	F	62	106.20668644	102.34775059
2020	F	63	36.172117167	36.172117167
2020	F	64	20.098853665	19.098853665
2020	F	65	6.1334044	6.1334044
2020	F	66	30.949650847	30.949650847
2020	F	67	78.540986899	77.760431343
2020	F	68	12.153695464	11.31597145
